id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
47379484,Mon May 25 2020 18:57:40 GMT+0200 (GMT+2),5/25/20,2020-05-25 16:57:40 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-05-26 08:56:45 UTC,2020-11-25 20:05:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/47379484,https://inaturalist-open-data.s3.amazonaws.com/photos/75145843/medium.jpg,,,,1,0,False,3.0,"Rue de la Providence, Nice, Provence-Alpes-Côte d'Azur, FR",43.69833,7.279125,65.0,,,,65.0,,,False,,,capillaire des murailles,Asplenium trichomanes,maidenhair spleenwort,Plantae,75609.0
47379534,Mon May 25 2020 19:04:09 GMT+0200 (GMT+2),5/25/20,2020-05-25 17:04:09 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-05-26 08:57:30 UTC,2020-05-26 09:01:01 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/47379534,https://inaturalist-open-data.s3.amazonaws.com/photos/75146021/medium.jpg,,,,0,0,False,3.0,"Castle Hill, Nice, Provence-Alpes-Côte d'Azur, FR",43.69606333,7.279675,10.0,,,,10.0,,,False,,,,Fomitiporia robusta,Robust Bracket,Fungi,485958.0
47379805,Mon May 25 2020 19:06:42 GMT+0200 (GMT+2),5/25/20,2020-05-25 17:06:42 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-05-26 09:01:48 UTC,2020-11-25 20:05:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/47379805,https://inaturalist-open-data.s3.amazonaws.com/photos/75146216/medium.jpg,,,,1,0,False,3.0,"Rue du Malonat, Nice, Provence-Alpes-Côte d'Azur, FR",43.69603333,7.278425,757.0,,,,757.0,,open,False,,,Capillaire de Montpellier,Adiantum capillus-veneris,black maidenhair fern,Plantae,63916.0
47379848,Mon May 25 2020 19:20:28 GMT+0200 (GMT+2),5/25/20,2020-05-25 17:20:28 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-05-26 09:02:37 UTC,2020-11-02 06:02:33 UTC,research,CC-BY,https://www.inaturalist.org/observations/47379848,https://inaturalist-open-data.s3.amazonaws.com/photos/75146531/medium.jpg,,,,1,0,False,3.0,"Castle Hill, Nice, Provence-Alpes-Côte d'Azur, FR",43.69598833,7.27966667,5.0,,,,5.0,,,False,,,Menemerus semilimbatus,Menemerus semilimbatus,Half-edged Wall Jumping Spider,Arachnida,157990.0
47647781,Thu May 28 2020 16:51:24 GMT+0200 (GMT+2),5/28/20,2020-05-28 14:51:24 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-05-28 18:45:03 UTC,2020-05-29 02:10:03 UTC,research,CC-BY,https://www.inaturalist.org/observations/47647781,https://inaturalist-open-data.s3.amazonaws.com/photos/75576487/medium.jpg,,,,1,0,False,3.0,"Place Guynemer, Nice, Provence-Alpes-Côte d'Azur, FR",43.693175,7.28277,5.0,,,,5.0,,,False,,,Two-spotted Lady Beetle,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506.0
48170372,Mon Jun 01 2020 16:14:38 GMT+0200 (GMT+2),6/1/20,2020-06-01 14:14:38 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-01 21:40:22 UTC,2020-08-10 08:55:54 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48170372,https://inaturalist-open-data.s3.amazonaws.com/photos/76416770/medium.jpg,,,,1,0,False,3.0,"Square Auguste Icart, Nice, Provence-Alpes-Côte d'Azur, FR",43.69946667,7.278725,65.0,,,,65.0,,,False,,,Blow Flies,Calliphoridae,Blow Flies,Insecta,61860.0
48170527,Mon Jun 01 2020 20:46:59 GMT+0200 (GMT+2),6/1/20,2020-06-01 18:46:59 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-01 21:41:56 UTC,2020-06-14 04:06:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/48170527,https://inaturalist-open-data.s3.amazonaws.com/photos/76417067/medium.jpg,,,,1,0,False,3.0,"Montée du Commandant Octobon, Nice, Provence-Alpes-Côte d'Azur, FR",43.695195,7.28802167,65.0,,,,65.0,,,False,,,Pariétaire des murs,Parietaria judaica,pellitory-of-the-wall,Plantae,57281.0
48170734,Mon Jun 01 2020 20:51:56 GMT+0200 (GMT+2),6/1/20,2020-06-01 16:51:56 UTC,Pretoria,285603,rmcminds,Ryan McMinds,2020-06-01 21:44:01 UTC,2021-12-05 19:44:06 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48170734,https://inaturalist-open-data.s3.amazonaws.com/photos/76417372/medium.jpg,,,,2,0,False,3.0,"Boulevard Winston Churchill, Nice, Provence-Alpes-Côte d'Azur, FR",43.69409167,7.29141333,65.0,,,,65.0,,open,False,,,Мятликовые,Poaceae,grasses,Plantae,47434.0
48171168,Mon Jun 01 2020 21:07:00 GMT+0200 (GMT+2),6/1/20,2020-06-01 19:07:00 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-01 21:48:07 UTC,2020-06-01 21:49:03 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48171168,https://inaturalist-open-data.s3.amazonaws.com/photos/76418080/medium.jpg,,,,0,0,False,3.0,"Boulevard du Mont-Boron, Nice, Provence-Alpes-Côte d'Azur, FR",43.68963833,7.29562167,10.0,,,,10.0,,,False,,,,Lepidium virginicum,Virginia pepperweed,Plantae,77676.0
48171244,Mon Jun 01 2020 21:07:24 GMT+0200 (GMT+2),6/1/20,2020-06-01 19:07:24 UTC,Pretoria,285603,rmcminds,Ryan McMinds,2020-06-01 21:49:04 UTC,2022-05-15 22:04:41 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48171244,https://inaturalist-open-data.s3.amazonaws.com/photos/76418192/medium.jpg,,,,1,0,False,3.0,"Boulevard du Mont-Boron, Nice, Provence-Alpes-Côte d'Azur, FR",43.6899,7.29567833,10.0,,,,10.0,,,False,,,mulleins,Verbascum,mulleins,Plantae,56165.0
48171420,Mon Jun 01 2020 21:12:56 GMT+0200 (GMT+2),6/1/20,2020-06-01 19:12:56 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-01 21:50:43 UTC,2020-06-02 05:51:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/48171420,https://inaturalist-open-data.s3.amazonaws.com/photos/76418433/medium.jpg,,,,1,0,False,3.0,"Avenue Jean Lorrain, Nice, Provence-Alpes-Côte d'Azur, FR",43.689705,7.29526667,65.0,,,,65.0,,,False,,,Ruine de Rome,Cymbalaria muralis,Ivy-leaved toadflax,Plantae,55727.0
48171492,Mon Jun 01 2020 21:16:22 GMT+0200 (GMT+2),6/1/20,2020-06-01 19:16:22 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-01 21:51:27 UTC,2020-06-14 04:06:35 UTC,research,CC-BY,https://www.inaturalist.org/observations/48171492,https://inaturalist-open-data.s3.amazonaws.com/photos/76418592/medium.jpg,,,,1,0,False,3.0,"Avenue Jean Lorrain, Nice, Provence-Alpes-Côte d'Azur, FR",43.689605,7.29490833,10.0,,,,10.0,,,False,,,Acanthe à feuilles molles,Acanthus mollis,Bear's breeches,Plantae,70045.0
48262355,Tue Jun 02 2020 17:45:10 GMT+0200 (GMT+2),6/2/20,2020-06-02 15:45:10 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:11:05 UTC,2020-06-02 19:12:08 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48262355,https://inaturalist-open-data.s3.amazonaws.com/photos/76568905/medium.jpg,,,,0,0,False,3.0,"Boulevard Victor Hugo, Nice, Provence-Alpes-Côte d'Azur, FR",43.69830833,7.25969167,10.0,,,,10.0,,,False,,,,Erigeron canadensis,horseweed,Plantae,76907.0
48262516,Tue Jun 02 2020 17:57:55 GMT+0200 (GMT+2),6/2/20,2020-06-02 15:57:55 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:12:26 UTC,2020-06-02 19:13:53 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48262516,https://inaturalist-open-data.s3.amazonaws.com/photos/76569141/medium.jpg,,,,0,0,False,3.0,"Boulevard François Grosso, Nice, Provence-Alpes-Côte d'Azur, FR",43.69853833,7.25086167,65.0,,,,65.0,,,False,,,,Erigeron,fleabanes and horseweeds,Plantae,50879.0
48262747,Tue Jun 02 2020 18:02:32 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:02:32 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:15:09 UTC,2020-06-02 19:16:19 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48262747,https://inaturalist-open-data.s3.amazonaws.com/photos/76569502/medium.jpg,,,,0,0,False,3.0,"Voie Pierre Mathis, Nice, Provence-Alpes-Côte d'Azur, FR",43.70001167,7.250425,100.0,,,,100.0,,,False,,,,Polycarpon tetraphyllum,fourleaf manyseed,Plantae,58876.0
48262857,Tue Jun 02 2020 18:04:57 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:04:57 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:16:20 UTC,2020-06-02 19:25:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/48262857,https://inaturalist-open-data.s3.amazonaws.com/photos/76569659/medium.jpg,,,,1,0,False,3.0,"Avenue d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.70025,7.24838333,5.0,,,,5.0,,,False,,,micocoulier de Provence,Celtis australis,Nettle tree,Plantae,76202.0
48262936,Tue Jun 02 2020 18:08:36 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:08:36 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:17:10 UTC,2020-06-02 19:17:56 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48262936,https://inaturalist-open-data.s3.amazonaws.com/photos/76569777/medium.jpg,,,,0,0,False,3.0,"Avenue d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.70028333,7.24735833,65.0,,,,65.0,,,False,,,,Clinopodium nepeta,Lesser Calamint,Plantae,493202.0
48263122,Tue Jun 02 2020 18:09:23 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:09:23 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:19:22 UTC,2020-06-14 04:06:22 UTC,research,CC-BY,https://www.inaturalist.org/observations/48263122,https://inaturalist-open-data.s3.amazonaws.com/photos/76570151/medium.jpg,,,,1,0,False,3.0,"Avenue d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69963,7.24692,5.0,,,,5.0,,,False,,,Spartier à tiges de jonc,Spartium junceum,Spanish Broom,Plantae,47406.0
48263226,Tue Jun 02 2020 18:09:27 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:09:27 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:20:22 UTC,2020-06-24 08:43:49 UTC,research,CC-BY,https://www.inaturalist.org/observations/48263226,https://inaturalist-open-data.s3.amazonaws.com/photos/76570308/medium.jpg,,,,1,0,False,3.0,"Avenue d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69963,7.24692,5.0,,,,5.0,,,False,,,Подорожник большой,Plantago major,greater plantain,Plantae,58961.0
48263317,Tue Jun 02 2020 18:10:41 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:10:41 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:21:28 UTC,2020-06-02 19:41:35 UTC,research,CC-BY,https://www.inaturalist.org/observations/48263317,https://inaturalist-open-data.s3.amazonaws.com/photos/76570434/medium.jpg,,,,1,0,False,3.0,"Avenue d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69973333,7.24703667,65.0,,,,65.0,,,False,,,Arbre à perruque,Cotinus coggygria,Smokebush,Plantae,133366.0
48263395,Tue Jun 02 2020 18:11:44 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:11:44 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:22:15 UTC,2020-06-02 19:49:37 UTC,research,CC-BY,https://www.inaturalist.org/observations/48263395,https://inaturalist-open-data.s3.amazonaws.com/photos/76570548/medium.jpg,,,,1,0,False,3.0,"Avenue d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69883667,7.24713333,50.0,,,,50.0,,open,False,,,pomegranate,Punica granatum,pomegranate,Plantae,58300.0
48263457,Tue Jun 02 2020 18:12:09 GMT+0200 (GMT+2),6/2/20,2020-06-02 14:12:09 UTC,Pretoria,285603,rmcminds,Ryan McMinds,2020-06-02 19:22:59 UTC,2022-03-16 07:07:38 UTC,research,CC-BY,https://www.inaturalist.org/observations/48263457,https://inaturalist-open-data.s3.amazonaws.com/photos/76570763/medium.jpg,,,,1,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.699,7.246805,5.0,,,,5.0,,open,False,,,Mediterranean buckthorn,Rhamnus alaternus,Mediterranean buckthorn,Plantae,82856.0
48263597,Tue Jun 02 2020 18:13:09 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:13:09 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:24:19 UTC,2020-06-14 04:06:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/48263597,https://inaturalist-open-data.s3.amazonaws.com/photos/76570893/medium.jpg,,,,1,0,False,3.0,"Chemin Appraxine, Nice, Provence-Alpes-Côte d'Azur, FR",43.69969167,7.24684667,30.0,,,,30.0,,,False,,,Olivier,Olea europaea,Olive,Plantae,57140.0
48263968,Tue Jun 02 2020 18:14:41 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:14:41 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:28:01 UTC,2020-06-02 19:30:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/48263968,https://inaturalist-open-data.s3.amazonaws.com/photos/76571401/medium.jpg,,,,1,0,False,3.0,"Avenue d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.70032167,7.24715,65.0,,,,65.0,,,False,,,Laurustinus viburnum,Viburnum tinus,Laurustinus viburnum,Plantae,82666.0
48264142,Tue Jun 02 2020 18:15:13 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:15:13 UTC,Pretoria,285603,rmcminds,Ryan McMinds,2020-06-02 19:29:50 UTC,2022-12-10 16:10:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/48264142,https://inaturalist-open-data.s3.amazonaws.com/photos/76571692/medium.jpg,,,,1,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.699105,7.246505,30.0,,,,30.0,,,False,,,Wild Madder,Rubia peregrina,Wild Madder,Plantae,82848.0
48264242,Tue Jun 02 2020 18:15:16 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:15:16 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:30:57 UTC,2020-06-14 04:06:08 UTC,research,CC-BY,https://www.inaturalist.org/observations/48264242,https://inaturalist-open-data.s3.amazonaws.com/photos/76571817/medium.jpg,,,,1,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69913667,7.24652,10.0,,,,10.0,,open,False,,,Asperge épineuse,Asparagus acutifolius,Spiny Asparagus,Plantae,210513.0
48264520,Tue Jun 02 2020 18:16:25 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:16:25 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:33:00 UTC,2020-06-02 19:36:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/48264520,https://inaturalist-open-data.s3.amazonaws.com/photos/76572152/medium.jpg,,,,1,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.698955,7.24654667,30.0,,,,30.0,,,False,,,Valériane rouge,Centranthus ruber,Red Valerian,Plantae,57283.0
48264639,Tue Jun 02 2020 18:16:31 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:16:31 UTC,Pretoria,285603,rmcminds,Ryan McMinds,2020-06-02 19:34:06 UTC,2022-11-16 10:10:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/48264639,https://inaturalist-open-data.s3.amazonaws.com/photos/76572274/medium.jpg,,,,2,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69882,7.24650333,10.0,,,,10.0,,,False,,,Rough Star-thistle,Centaurea aspera,Rough Star-thistle,Plantae,71180.0
48264788,Tue Jun 02 2020 18:17:12 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:17:12 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:35:53 UTC,2020-06-02 19:40:08 UTC,research,CC-BY,https://www.inaturalist.org/observations/48264788,https://inaturalist-open-data.s3.amazonaws.com/photos/76572547/medium.jpg,,,,1,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69893333,7.24647833,10.0,,,,10.0,,,False,,,Garance voyageuse,Rubia peregrina,Wild Madder,Plantae,82848.0
48264895,Tue Jun 02 2020 18:18:29 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:18:29 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:36:55 UTC,2020-06-02 19:38:01 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48264895,https://inaturalist-open-data.s3.amazonaws.com/photos/76572739/medium.jpg,,,,0,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69947,7.246205,10.0,,,,10.0,,open,False,,,,Lathyrus hirsutus,Hairy Vetchling,Plantae,61006.0
48265228,Tue Jun 02 2020 18:19:33 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:19:33 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:40:09 UTC,2020-06-02 20:28:12 UTC,research,CC-BY,https://www.inaturalist.org/observations/48265228,https://inaturalist-open-data.s3.amazonaws.com/photos/76573233/medium.jpg,,,,1,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69964667,7.24612833,10.0,,,,10.0,,,False,,,arabian pea,Bituminaria bituminosa,arabian pea,Plantae,75771.0
48265366,Tue Jun 02 2020 18:19:37 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:19:37 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:41:33 UTC,2020-08-26 18:42:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/48265366,https://inaturalist-open-data.s3.amazonaws.com/photos/76573444/medium.jpg,,,,1,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69963833,7.24606167,5.0,,,,5.0,,,False,,,Jara Blanca,Cistus albidus,Grey-leaved Cistus,Plantae,82673.0
48265477,Tue Jun 02 2020 18:19:54 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:19:54 UTC,Pretoria,285603,rmcminds,Ryan McMinds,2020-06-02 19:42:33 UTC,2023-03-17 18:35:46 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48265477,https://inaturalist-open-data.s3.amazonaws.com/photos/76573607/medium.jpg,,,,2,0,False,3.0,"Avenue d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.700405,7.24681667,65.0,,,,65.0,,,False,,,"sunflowers, daisies, asters, and allies",Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604.0
48265732,Tue Jun 02 2020 18:20:05 GMT+0200 (GMT+2),6/2/20,2020-06-02 14:20:05 UTC,Pretoria,285603,rmcminds,Ryan McMinds,2020-06-02 19:45:00 UTC,2022-03-16 07:07:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/48265732,https://inaturalist-open-data.s3.amazonaws.com/photos/76573927/medium.jpg,,,,1,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69958,7.24603,5.0,,,,5.0,,open,False,,,Mediterranean buckthorn,Rhamnus alaternus,Mediterranean buckthorn,Plantae,82856.0
48266061,Tue Jun 02 2020 18:22:19 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:22:19 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:48:29 UTC,2020-06-02 20:11:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/48266061,https://inaturalist-open-data.s3.amazonaws.com/photos/76574552/medium.jpg,,,,1,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69882167,7.24613,5.0,,,,5.0,,,False,,,Psoralée bitumineuse,Bituminaria bituminosa,arabian pea,Plantae,75771.0
48266374,Tue Jun 02 2020 18:28:12 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:28:12 UTC,Pretoria,285603,rmcminds,Ryan McMinds,2020-06-02 19:51:12 UTC,2023-03-07 14:58:11 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48266374,https://inaturalist-open-data.s3.amazonaws.com/photos/76574990/medium.jpg,,,,0,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69968333,7.24512,5.0,,,,5.0,,,False,,,,Rubus,European blackberry complex,Plantae,1449268.0
48266511,Tue Jun 02 2020 18:28:13 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:28:13 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:52:22 UTC,2020-06-14 04:05:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/48266511,https://inaturalist-open-data.s3.amazonaws.com/photos/76575160/medium.jpg,,,,1,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69968,7.24510833,5.0,,,,5.0,,,False,,,Acanthe à feuilles molles,Acanthus mollis,Bear's breeches,Plantae,70045.0
48266594,Tue Jun 02 2020 18:28:25 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:28:25 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:53:19 UTC,2020-06-03 07:57:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/48266594,https://inaturalist-open-data.s3.amazonaws.com/photos/76575352/medium.jpg,,,,1,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69964667,7.24508667,5.0,,,,5.0,,,False,,,capillaire des murailles,Asplenium trichomanes,maidenhair spleenwort,Plantae,75609.0
48266705,Tue Jun 02 2020 18:28:28 GMT+0200 (GMT+2),6/2/20,2020-06-02 14:28:28 UTC,Pretoria,285603,rmcminds,Ryan McMinds,2020-06-02 19:54:18 UTC,2022-03-25 21:14:10 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48266705,https://inaturalist-open-data.s3.amazonaws.com/photos/76575670/medium.jpg,,,,2,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69964167,7.24507833,10.0,,,,10.0,,,False,,,Asplenium adiantum-nigrum,Asplenium adiantum-nigrum,,Plantae,1369135.0
48266851,Tue Jun 02 2020 18:28:33 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:28:33 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:55:47 UTC,2020-06-15 17:57:24 UTC,research,CC-BY,https://www.inaturalist.org/observations/48266851,https://inaturalist-open-data.s3.amazonaws.com/photos/76575871/medium.jpg,,,,2,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69965,7.24508333,10.0,,,,10.0,,,False,,,Cétérach officinal,Asplenium ceterach,Rustyback,Plantae,82591.0
48267056,Tue Jun 02 2020 18:28:39 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:28:39 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:57:52 UTC,2020-06-14 04:04:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/48267056,https://inaturalist-open-data.s3.amazonaws.com/photos/76576208/medium.jpg,,,,1,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69964667,7.24512,10.0,,,,10.0,,,False,,,Pariétaire des murs,Parietaria judaica,pellitory-of-the-wall,Plantae,57281.0
48267166,Tue Jun 02 2020 18:29:09 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:29:09 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 19:58:51 UTC,2020-06-14 04:04:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/48267166,https://inaturalist-open-data.s3.amazonaws.com/photos/76576501/medium.jpg,,,,1,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69994667,7.24657833,65.0,,,,65.0,,,False,,,micocoulier de Provence,Celtis australis,Nettle tree,Plantae,76202.0
48267493,Tue Jun 02 2020 18:31:34 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:31:34 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 20:01:35 UTC,2020-06-02 20:02:34 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48267493,https://inaturalist-open-data.s3.amazonaws.com/photos/76576851/medium.jpg,,,,0,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69913833,7.24542167,144.0,,,,144.0,,,False,,,,Orobanche hederae,ivy broomrape,Plantae,61977.0
48267573,Tue Jun 02 2020 18:39:53 GMT+0200 (GMT+2),6/2/20,2020-06-02 16:39:53 UTC,Africa/Johannesburg,285603,rmcminds,Ryan McMinds,2020-06-02 20:02:35 UTC,2020-06-02 20:03:39 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/48267573,https://inaturalist-open-data.s3.amazonaws.com/photos/76577044/medium.jpg,,,,0,0,False,3.0,"Parc Naturel Départemental d'Estienne d'Orves, Nice, Provence-Alpes-Côte d'Azur, FR",43.69839167,7.24368,76.0,,,,76.0,,,False,,,,Rapistrum rugosum,annual bastard cabbage,Plantae,78835.0
